id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag,image_path,image_exists
4213,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Summer Fun Fair Kidswear,Cotton,CLTH-004213,dataset\images\4213.jpg,True
10336,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Stripes Black Tops,Cotton,CLTH-010336,dataset\images\10336.jpg,True
24103,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Playboy Men Casual Blue Flip Flops,Rubber,CLTH-024103,dataset\images\24103.jpg,True
41594,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Basics Men Grey Striped Shirt,Cotton,CLTH-041594,dataset\images\41594.jpg,True
32066,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Playboy Men Navy Blue Brief,Mixed,CLTH-032066,dataset\images\32066.jpg,True
45908,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Ssteele Men White Dial Watch,Metal,CLTH-045908,dataset\images\45908.jpg,True
56523,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Streetwear Satin Smooth Mauve Alert Lipstick 63,Mixed,CLTH-056523,dataset\images\56523.jpg,True
9168,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Radley Blue Jeans,Denim,CLTH-009168,dataset\images\9168.jpg,True
2580,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Domyos Women Black Capri,Mixed,CLTH-002580,dataset\images\2580.jpg,True
30355,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Myntra Men Pista Green T-shirt,Cotton,CLTH-030355,dataset\images\30355.jpg,True
54610,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey ELANCE Men Navy Briefs 1009,Mixed,CLTH-054610,dataset\images\54610.jpg,True
12005,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,Cotton,CLTH-012005,dataset\images\12005.jpg,True
3452,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Odeon Black Shoe,Synthetic,CLTH-003452,dataset\images\3452.jpg,True
31287,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men Dazzle Black Shorts,Polyester,CLTH-031287,dataset\images\31287.jpg,True
9954,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men White Polo Tshirts,Cotton,CLTH-009954,dataset\images\9954.jpg,True
17577,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Mark Taylor Men Solid Grey Trouser,Denim,CLTH-017577,dataset\images\17577.jpg,True
47207,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Shoes,Mixed,CLTH-047207,dataset\images\47207.jpg,True
6120,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Men Beach Black Flip Flops,Rubber,CLTH-006120,dataset\images\6120.jpg,True
12839,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Ant Kids Pleated Black Skirts,Chiffon,CLTH-012839,dataset\images\12839.jpg,True
51362,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,Denim,CLTH-051362,dataset\images\51362.jpg,True
22690,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Max Torch Black Sports Shoes,Synthetic,CLTH-022690,dataset\images\22690.jpg,True
29278,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Aaron Check Blue Shirt,Cotton,CLTH-029278,dataset\images\29278.jpg,True
21015,Women,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fastrack Women Leather Black Wallet,Mixed,CLTH-021015,dataset\images\21015.jpg,True
15220,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ADIDAS Originals Men Adi T Tennis Brown Casual Shoes,Mixed,CLTH-015220,dataset\images\15220.jpg,True
4677,Men,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,ADIDAS Men F50 Black Metsilver Backpack,Canvas,CLTH-004677,dataset\images\4677.jpg,True
44482,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Gliders Men Brown Shoes,Mixed,CLTH-044482,dataset\images\44482.jpg,True
53435,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Sports,ADIDAS Men Black Jacket,Polyester,CLTH-053435,dataset\images\53435.jpg,True
21829,Unisex,Accessories,Bags,Duffel Bag,Green,Summer,2011.0,Sports,Skybags Unisex Green Printed Duffle Bag,Mixed,CLTH-021829,dataset\images\21829.jpg,True
32402,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Top,Cotton,CLTH-032402,dataset\images\32402.jpg,True
59933,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta,Cotton,CLTH-059933,dataset\images\59933.jpg,True
11680,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Men Check Red Shirts,Cotton,CLTH-011680,dataset\images\11680.jpg,True
56147,Women,Personal Care,Makeup,Eyeshadow,Green,Spring,2017.0,Casual,Colorbar Green Enchanting Trio Eye Shadow,Mixed,CLTH-056147,dataset\images\56147.jpg,True
57095,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Elle Women Black Culottes,Polyester,CLTH-057095,dataset\images\57095.jpg,True
10752,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Hell With White Tshirts,Cotton,CLTH-010752,dataset\images\10752.jpg,True
24567,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Lee Women Crownjewel Purple T-Shirt,Cotton,CLTH-024567,dataset\images\24567.jpg,True
38138,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2015.0,Casual,Wildcraft Unisex Pink & Grey Backpack,Canvas,CLTH-038138,dataset\images\38138.jpg,True
40022,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White Polo T-shirt,Cotton,CLTH-040022,dataset\images\40022.jpg,True
45762,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Lomani Men Boss Black Deo,Mixed,CLTH-045762,dataset\images\45762.jpg,True
36290,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017.0,Casual,SDL by Sweet Dreams Women Grey & Green Night suits,Mixed,CLTH-036290,dataset\images\36290.jpg,True
4445,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Dual Fusion Black Red Shoe,Synthetic,CLTH-004445,dataset\images\4445.jpg,True
21227,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Basics Men Orange Printed Polo T-shirt,Cotton,CLTH-021227,dataset\images\21227.jpg,True
15012,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Sports,ADIDAS Men Solid Blue Jackets,Polyester,CLTH-015012,dataset\images\15012.jpg,True
37342,Boys,Apparel,Topwear,Tshirts,Blue,Winter,2013.0,Casual,U.S. Polo Assn. Kids Boys Blue T-shirt,Cotton,CLTH-037342,dataset\images\37342.jpg,True
56375,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,dunhill Men Pure Deoorant Stick,Mixed,CLTH-056375,dataset\images\56375.jpg,True
32630,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Nike Men Premier Training Grey T-shirt,Cotton,CLTH-032630,dataset\images\32630.jpg,True
40210,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Formal,Provogue Men Black Tie,Mixed,CLTH-040210,dataset\images\40210.jpg,True
24755,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Spykar Men Blue Jeans,Denim,CLTH-024755,dataset\images\24755.jpg,True
43495,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,French Connection Men Brown Printed T-shirt,Cotton,CLTH-043495,dataset\images\43495.jpg,True
8288,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Mr.Men Men's Beet Red T-shirt,Cotton,CLTH-008288,dataset\images\8288.jpg,True
3660,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Racer White Roy Shoe,Synthetic,CLTH-003660,dataset\images\3660.jpg,True
42547,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Mother Earth Women Black Kurta,Cotton,CLTH-042547,dataset\images\42547.jpg,True
29876,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Mayhem Men Rectangular Sunglasses 1021-205d,Plastic,CLTH-029876,dataset\images\29876.jpg,True
12237,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Red Gingham Shirt,Cotton,CLTH-012237,dataset\images\12237.jpg,True
26002,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Paris Hilton Men Perfume,Mixed,CLTH-026002,dataset\images\26002.jpg,True
47035,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Shree Women Printed Purple Kurta,Cotton,CLTH-047035,dataset\images\47035.jpg,True
6312,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,UCB Women's Basic Racerback White Top,Cotton,CLTH-006312,dataset\images\6312.jpg,True
23570,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Boss Men Casual Perfume and Shower Gel,Mixed,CLTH-023570,dataset\images\23570.jpg,True
28198,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Black Sunglasses,Plastic,CLTH-028198,dataset\images\28198.jpg,True
17745,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Voltaic WP White Sports Shoe,Synthetic,CLTH-017745,dataset\images\17745.jpg,True
51150,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Parx Men Black Socks,Mixed,CLTH-051150,dataset\images\51150.jpg,True
31889,Women,Accessories,Stoles,Stoles,Beige,Summer,2012.0,Ethnic,Fabindia Women Chanderi Yellow Stole,Mixed,CLTH-031889,dataset\images\31889.jpg,True
49993,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey,Summer,2016.0,Casual,Hanes Men Grey Shorts,Mixed,CLTH-049993,dataset\images\49993.jpg,True
43653,Women,Apparel,Dress,Dresses,Peach,Summer,2012.0,Casual,ONLY Women Peach Dress,Chiffon,CLTH-043653,dataset\images\43653.jpg,True
2574,Women,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Casual,Domyos Women's Grey Short,Polyester,CLTH-002574,dataset\images\2574.jpg,True
27316,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017.0,Casual,ADIDAS Men Victory League Fragrance Gift Set,Mixed,CLTH-027316,dataset\images\27316.jpg,True
13123,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Lee Cooper Men Brown Formal Shoes,Mixed,CLTH-013123,dataset\images\13123.jpg,True
19419,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Quiksilver Men Black Printed Shorts,Polyester,CLTH-019419,dataset\images\19419.jpg,True
31273,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Calonge Graphic Green T-shirt,Cotton,CLTH-031273,dataset\images\31273.jpg,True
49369,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Casual Shoes,Mixed,CLTH-049369,dataset\images\49369.jpg,True
17583,Unisex,Accessories,Socks,Socks,White,Fall,2011.0,Sports,ADIDAS Unisex Pack of 3 Crew Socks,Mixed,CLTH-017583,dataset\images\17583.jpg,True
7006,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,s.Oliver Men's Sound Rebels Black T-shirt,Cotton,CLTH-007006,dataset\images\7006.jpg,True
51396,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue Check Shorts,Polyester,CLTH-051396,dataset\images\51396.jpg,True
8872,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Striped Shirt,Cotton,CLTH-008872,dataset\images\8872.jpg,True
22664,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Red & Black Backpack,Canvas,CLTH-022664,dataset\images\22664.jpg,True
41938,Women,Footwear,Flip Flops,Flip Flops,Gold,Winter,2012.0,Casual,iPanema Women Gold Flip Flops,Rubber,CLTH-041938,dataset\images\41938.jpg,True
52513,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,Casual,Red Rose Women White & Blue Striped Bath Robes,Mixed,CLTH-052513,dataset\images\52513.jpg,True
39822,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Brown Sandals,Leather,CLTH-039822,dataset\images\39822.jpg,True
4683,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,ADIDAS ESS Black Unisex Backpack,Canvas,CLTH-004683,dataset\images\4683.jpg,True
36056,Unisex,Accessories,Bags,Messenger Bag,Mustard,Summer,2015.0,Casual,OTLS Unisex Mustard Brown Messenger Bag,Mixed,CLTH-036056,dataset\images\36056.jpg,True
5751,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Jealous 21 Women's Green Angel T-shirt,Cotton,CLTH-005751,dataset\images\5751.jpg,True
37184,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue T-shirt,Cotton,CLTH-037184,dataset\images\37184.jpg,True
14306,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Printed Navy Blue Sweatshirts,Polyester,CLTH-014306,dataset\images\14306.jpg,True
20133,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Wrangler Women Ribbed Red Top,Cotton,CLTH-020133,dataset\images\20133.jpg,True
25441,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Nike Men Elite Blue Shoes,Mixed,CLTH-025441,dataset\images\25441.jpg,True
11674,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Lee Men Check Purple Shirts,Cotton,CLTH-011674,dataset\images\11674.jpg,True
57061,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Dress,Chiffon,CLTH-057061,dataset\images\57061.jpg,True
24593,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Little Miss Women White Printed T-shirt,Cotton,CLTH-024593,dataset\images\24593.jpg,True
33524,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2016.0,Casual,Cobblerz Women Red Shoes,Mixed,CLTH-033524,dataset\images\33524.jpg,True
58815,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Skechers Women Black Casual Shoes,Mixed,CLTH-058815,dataset\images\58815.jpg,True
45796,Women,Footwear,Shoes,Flats,Green,Fall,2012.0,Casual,Senorita Women Green Sandals,Mixed,CLTH-045796,dataset\images\45796.jpg,True
36264,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Playsuit,Mixed,CLTH-036264,dataset\images\36264.jpg,True
14134,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Track Pants,Polyester,CLTH-014134,dataset\images\14134.jpg,True
20301,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011.0,Casual,Jealous 21 Women Solid Magenta Sweater,Wool,CLTH-020301,dataset\images\20301.jpg,True
44644,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Arrow Woman Black Top,Cotton,CLTH-044644,dataset\images\44644.jpg,True
25673,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Women Silver-Toned Dial Watch NA6001SM01,Metal,CLTH-025673,dataset\images\25673.jpg,True
56381,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,DKNY Women 50 ml Perfume,Mixed,CLTH-056381,dataset\images\56381.jpg,True
11446,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,United Colors of Benetton Women White Light Winter Top,Cotton,CLTH-011446,dataset\images\11446.jpg,True
14908,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Women Funky Blue Sunglasses,Plastic,CLTH-014908,dataset\images\14908.jpg,True
33716,Women,Accessories,Bags,Handbags,Black,Winter,2012.0,Casual,Pieces Women Black Handbag,Leather,CLTH-033716,dataset\images\33716.jpg,True
10594,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Esprit Women Houston Funky Pink Pink Watches,Metal,CLTH-010594,dataset\images\10594.jpg,True
57253,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Murcia Women Orange Handbag,Leather,CLTH-057253,dataset\images\57253.jpg,True
13311,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Navy Blue Shirts,Cotton,CLTH-013311,dataset\images\13311.jpg,True
43461,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2017.0,Casual,SDL by Sweet Dreams Women Black Jumpsuit,Mixed,CLTH-043461,dataset\images\43461.jpg,True
48089,Women,Apparel,Topwear,Tops,Burgundy,Summer,2012.0,Casual,French Connection Women Burgundy Top,Cotton,CLTH-048089,dataset\images\48089.jpg,True
28950,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,BIBA OUTLET Women Pink Kurti,Mixed,CLTH-028950,dataset\images\28950.jpg,True
30193,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,Nike Unisex Blue Hayward Backpack,Canvas,CLTH-030193,dataset\images\30193.jpg,True
2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Polo Tshirt,Cotton,CLTH-002746,dataset\images\2746.jpg,True
3694,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Lotto Men's Dynamo Green Canvas Shoe,Mixed,CLTH-003694,dataset\images\3694.jpg,True
29882,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1019-201,Plastic,CLTH-029882,dataset\images\29882.jpg,True
55504,Women,Personal Care,Lips,Lip Gloss,Peach,Spring,2017.0,Casual,Revlon Super Lustrous Pink Crystals Lip Gloss 59,Mixed,CLTH-055504,dataset\images\55504.jpg,True
27918,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Women Grey Trousers,Denim,CLTH-027918,dataset\images\27918.jpg,True
34533,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Shoes,Mixed,CLTH-034533,dataset\images\34533.jpg,True
23584,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Nike Fragrances Women Deo,Mixed,CLTH-023584,dataset\images\23584.jpg,True
22456,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2011.0,Casual,Myntra Women Blue Leggings,Mixed,CLTH-022456,dataset\images\22456.jpg,True
49967,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Hanes Men White Pack of Two Premium Bikini Briefs,Mixed,CLTH-049967,dataset\images\49967.jpg,True
7234,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Abraim Cordovan Shoe,Mixed,CLTH-007234,dataset\images\7234.jpg,True
46113,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,ADIDAS Men Red Shoes,Mixed,CLTH-046113,dataset\images\46113.jpg,True
14550,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Floral Print White Kurta,Cotton,CLTH-014550,dataset\images\14550.jpg,True
20765,Women,Footwear,Shoes,Flats,Silver,Fall,2011.0,Casual,Carlton London Women Classy Silver Sandals,Mixed,CLTH-020765,dataset\images\20765.jpg,True
5107,Women,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Wrangler Women Holly Checks Shirt,Cotton,CLTH-005107,dataset\images\5107.jpg,True
44220,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Nike Men Navy Blue Iniesta Football T-shirt,Cotton,CLTH-044220,dataset\images\44220.jpg,True
15482,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Casual,Puma Women TP Cuffed Black Capris,Mixed,CLTH-015482,dataset\images\15482.jpg,True
52345,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,Mixed,CLTH-052345,dataset\images\52345.jpg,True
33372,Women,Accessories,Bags,Mobile Pouch,Purple,Summer,2012.0,Casual,Baggit Women Purple Mobile Pouch,Mixed,CLTH-033372,dataset\images\33372.jpg,True
40680,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Lee Men Red Brad T-shirt,Cotton,CLTH-040680,dataset\images\40680.jpg,True
57637,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lotus Herbals Fuschia Drop Nail Polish 949,Mixed,CLTH-057637,dataset\images\57637.jpg,True
25217,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Lino Perros Women Pink Handbag,Leather,CLTH-025217,dataset\images\25217.jpg,True
11022,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Women Its A Good Day Red T-Shirts,Cotton,CLTH-011022,dataset\images\11022.jpg,True
41752,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Doodle Boys Printed Yellow T-shirt,Cotton,CLTH-041752,dataset\images\41752.jpg,True
31425,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Trousers,Denim,CLTH-031425,dataset\images\31425.jpg,True
55160,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Lakme True Wear Classics Red Allure Nail Polish 402,Mixed,CLTH-055160,dataset\images\55160.jpg,True
26492,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Printed White T-shirt,Cotton,CLTH-026492,dataset\images\26492.jpg,True
43005,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Nike Men Olive Sandals,Leather,CLTH-043005,dataset\images\43005.jpg,True
2322,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Womens Luck White T-shirt,Cotton,CLTH-002322,dataset\images\2322.jpg,True
16207,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Puma Men Cheveron Wording Grey SweatShirt,Polyester,CLTH-016207,dataset\images\16207.jpg,True
22032,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Flower Print Brown Kurta,Cotton,CLTH-022032,dataset\images\22032.jpg,True
7650,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Puma Men's Ducati One Ups White T-shirt,Cotton,CLTH-007650,dataset\images\7650.jpg,True
35085,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Allen Solly Men Blue Tie,Mixed,CLTH-035085,dataset\images\35085.jpg,True
46577,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Timex Women Blue Watch,Metal,CLTH-046577,dataset\images\46577.jpg,True
6782,Men,Apparel,Topwear,Shirts,Blue,Winter,2012.0,Casual,Timberland Men Claremont Green and Blue Check Shirt,Cotton,CLTH-006782,dataset\images\6782.jpg,True
34157,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Gini and Jony Girls Peach Top,Cotton,CLTH-034157,dataset\images\34157.jpg,True
