id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag,image_path,image_exists,phash
6476,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Fit White T-shirt,Cotton,CLTH-006476,dataset\images\6476.jpg,True,bbb3308b35c22dc9
17021,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Casual Black Sandal,Mixed,CLTH-017021,dataset\images\17021.jpg,True,ec94d3633c9e4361
23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Sagar Cream Kurta,Cotton,CLTH-023214,dataset\images\23214.jpg,True,e4623686c99bc99b
20491,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Baggit Women Knotty Taj Maroon Handbag,Leather,CLTH-020491,dataset\images\20491.jpg,True,b4c7c63c929969b4
4321,Unisex,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Tantra Kid's Unisex Genius Red Kidswear,Cotton,CLTH-004321,dataset\images\4321.jpg,True,b04ccff2386d3592
45006,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Attivo Digital Watch,Metal,CLTH-045006,dataset\images\45006.jpg,True,e19e8548ce659e96
15776,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Facit Men Trophy BF Blue Briefs,Mixed,CLTH-015776,dataset\images\15776.jpg,True,ee5991a4695ab685
59459,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring,Mixed,CLTH-059459,dataset\images\59459.jpg,True,bfc2c0391fc07897
21543,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Small Pocket Black Handbag,Leather,CLTH-021543,dataset\images\21543.jpg,True,bcc1c73ad0854bd3
40574,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women White Kurta,Cotton,CLTH-040574,dataset\images\40574.jpg,True,b4c663cc93cc9ac9
1653,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2010.0,Sports,Reebok Men's Ventilator Ubiq Shoe,Synthetic,CLTH-001653,dataset\images\1653.jpg,True,bf97c0682e963349
33086,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Red Flats,Mixed,CLTH-033086,dataset\images\33086.jpg,True,ed92d3693cc2613c
10204,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Hahk Purple Handbags,Leather,CLTH-010204,dataset\images\10204.jpg,True,ea95976ec41c95c8
56411,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Savana Sandals,Leather,CLTH-056411,dataset\images\56411.jpg,True,e691d96e3691683c
48184,Women,Accessories,Bags,Handbags,Brown,Winter,2016.0,Casual,Fossil Women Brown Handbag,Leather,CLTH-048184,dataset\images\48184.jpg,True,eb94966bd8c42672
50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Womens Blue Jeggings,Denim,CLTH-050947,dataset\images\50947.jpg,True,b03c9d929e93cc4d
27029,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Capris,Mixed,CLTH-027029,dataset\images\27029.jpg,True,b638cdcf89cc9321
19726,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Shirt,Cotton,CLTH-019726,dataset\images\19726.jpg,True,bcd3933bc82d48c6
55409,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon ColorStay Overtime Everlasting Rum Lipcolor 370,Mixed,CLTH-055409,dataset\images\55409.jpg,True,b366cc31cc9999cc
46822,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multicoloured Heels,Mixed,CLTH-046822,dataset\images\46822.jpg,True,e696c961369ec931
51895,Women,Accessories,Wallets,Wallets,Brown,Summer,2016.0,Casual,Nyk Women Brown Wallet,Mixed,CLTH-051895,dataset\images\51895.jpg,True,bfc0d43fc094382f
8371,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Girl's Dont Worry Hippie Yellow Teen Kidswear,Cotton,CLTH-008371,dataset\images\8371.jpg,True,b12cce93336c313b
3799,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Tantra Kid's Cartoon Pink Kidswear,Cotton,CLTH-003799,dataset\images\3799.jpg,True,b44dcbb23c4c61d3
49056,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring,Mixed,CLTH-049056,dataset\images\49056.jpg,True,b399cc2633cccc33
23489,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Men Forza 11 Black Sports Shoes,Synthetic,CLTH-023489,dataset\images\23489.jpg,True,bf1fd0c061951e6a
28061,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016.0,Casual,Jockey ELANCE Men Pack Of Two Grey Briefs 1010,Mixed,CLTH-028061,dataset\images\28061.jpg,True,ef9b84601a27a9d6
27815,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Brown And Black Reversible Belt,Leather,CLTH-027815,dataset\images\27815.jpg,True,bec9c13a3ac5949a
31970,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Lengo Black Sports Shoes,Synthetic,CLTH-031970,dataset\images\31970.jpg,True,bf95c0683697d14a
36369,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Tie,Mixed,CLTH-036369,dataset\images\36369.jpg,True,b29999399966ccc6
44749,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Globalite Men Grey Tracker Shoes,Mixed,CLTH-044749,dataset\images\44749.jpg,True,bf37c0c82d353272
58316,Men,Accessories,Socks,Socks,White,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,Mixed,CLTH-058316,dataset\images\58316.jpg,True,b299cd6498cd9966
14039,Men,Apparel,Topwear,Shirts,Green,Winter,2016.0,Casual,Flying Machine Men Check Green Shirts,Cotton,CLTH-014039,dataset\images\14039.jpg,True,e8c7871e3a615995
39321,Girls,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Capris,Mixed,CLTH-039321,dataset\images\39321.jpg,True,e6cc9833656c669a
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Women Aspen Yellow Tshirts,Cotton,CLTH-010499,dataset\images\10499.jpg,True,a4c3328f798e689e
14805,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,Leather,CLTH-014805,dataset\images\14805.jpg,True,b4d2cb3d952cccc4
56882,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Heels,Mixed,CLTH-056882,dataset\images\56882.jpg,True,bc9cc163309c6fc3
37089,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,Leather,CLTH-037089,dataset\images\37089.jpg,True,e994926b95646eb1
57950,Men,Footwear,Shoes,Formal Shoes,Brown,Spring,2012.0,Formal,Clarks Men Brown Formal Shoes,Mixed,CLTH-057950,dataset\images\57950.jpg,True,bf94c0683f97c948
41009,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Jeans,Denim,CLTH-041009,dataset\images\41009.jpg,True,b433cbcccb6c3033
39113,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Angry Birds Men Red Printed T-shirt,Cotton,CLTH-039113,dataset\images\39113.jpg,True,e4c6b6cf306998b2
58918,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Casual,Hakashi Men Red & Black Silk Tie,Mixed,CLTH-058918,dataset\images\58918.jpg,True,e69999339926cc66
33429,Women,Accessories,Bags,Handbags,Teal,Fall,2012.0,Casual,Baggit Women Naughty Lips Teal Handbag,Leather,CLTH-033429,dataset\images\33429.jpg,True,bec0813b7e6c89c5
20802,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Fila Men Racer White Sports Shoes,Synthetic,CLTH-020802,dataset\images\20802.jpg,True,ee95916a1e95685a
9091,Men,Footwear,Shoes,Casual Shoes,Maroon,Winter,2011.0,Casual,Buckaroo Men Amigo Maroon Casual Shoes,Mixed,CLTH-009091,dataset\images\9091.jpg,True,bf9dc0603b95ac4a
2479,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Puma Men's Foundation Grey Polo T-shirt,Cotton,CLTH-002479,dataset\images\2479.jpg,True,ba87e79a2c8ec198
8143,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Bikers Analog Steel Black Watch,Metal,CLTH-008143,dataset\images\8143.jpg,True,b323a74ccb9b8c38
7937,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Puma Men's Tech Graphic Green Black T-shirt,Cotton,CLTH-007937,dataset\images\7937.jpg,True,b4c6e28f663cd898
19514,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,Wrangler Leather Men Black Wallets,Mixed,CLTH-019514,dataset\images\19514.jpg,True,e9c3972c68953dc2
13812,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Proline Navy Striped Sweater,Wool,CLTH-013812,dataset\images\13812.jpg,True,ecc6c64f2c3838b3
28253,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Wild stone Men Smoke Deo,Mixed,CLTH-028253,dataset\images\28253.jpg,True,e6869939cccc319b
50349,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aurelia Women Red Kurta,Cotton,CLTH-050349,dataset\images\50349.jpg,True,a58ed2e6cf2c9838
22769,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,BIBA Women Printed Maroon Kurta,Cotton,CLTH-022769,dataset\images\22769.jpg,True,b09bc392cd6cc66c
33871,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Chronograph Watch,Metal,CLTH-033871,dataset\images\33871.jpg,True,b46cc3c32d3cf033
58540,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Miami Blues Men Sunglasses,Plastic,CLTH-058540,dataset\images\58540.jpg,True,e28c9d636a9cb562
5238,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011.0,Casual,Reebok Men's Lazor Brown Flip Flop,Rubber,CLTH-005238,dataset\images\5238.jpg,True,ac9cd3613c9ec661
25914,Women,Apparel,Bottomwear,Leggings,Olive,Summer,2012.0,Casual,Femella Women Olive Leggings,Mixed,CLTH-025914,dataset\images\25914.jpg,True,f465639c9c963c32
21588,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inesis Men Solid Grey Tshirt,Cotton,CLTH-021588,dataset\images\21588.jpg,True,b4c392c36d3d90c7
53994,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Kiara Women White Handbag,Leather,CLTH-053994,dataset\images\53994.jpg,True,abc5943ac7b19ac4
57508,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals,Leather,CLTH-057508,dataset\images\57508.jpg,True,ba94c16b3e94c16b
44923,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,Denim,CLTH-044923,dataset\images\44923.jpg,True,b439c332ccb38d33
25128,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Lino Perros Women Gems Silver Clutch,Mixed,CLTH-025128,dataset\images\25128.jpg,True,bfc0c03fc09c3e63
52846,Women,Accessories,Jewellery,Earrings,White,Summer,2012.0,Casual,Adrika White Earrings,Mixed,CLTH-052846,dataset\images\52846.jpg,True,e992c66d38c66d31
39577,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink Flats,Mixed,CLTH-039577,dataset\images\39577.jpg,True,bd9ec2613c9e6360
8527,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Nike Men Nike air embark Black Sandals,Leather,CLTH-008527,dataset\images\8527.jpg,True,be3694c86985c75a
49600,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Flats,Mixed,CLTH-049600,dataset\images\49600.jpg,True,b994c66b3b94681b
12598,Unisex,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Tantra Unisex Printed Orange Tshirts,Cotton,CLTH-012598,dataset\images\12598.jpg,True,e5699a9669696586
19170,Men,Apparel,Topwear,Tshirts,Olive,Summer,2011.0,Casual,United Colors of Benetton Men Printed Olive TShirt,Cotton,CLTH-019170,dataset\images\19170.jpg,True,b4d3f39b2c2d60c2
16138,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Tokyo Talkies Women Printed Grey Top,Cotton,CLTH-016138,dataset\images\16138.jpg,True,e5c6609b9e399865
34268,Women,Apparel,Topwear,Dupatta,Purple,Summer,2012.0,Ethnic,Fabindia Women Printed Purple Dupatta,Mixed,CLTH-034268,dataset\images\34268.jpg,True,a4c9c33bc2399dc9
28637,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Relentless Black Sports Shoes,Synthetic,CLTH-028637,dataset\images\28637.jpg,True,bf3fc0c060371b4b
2821,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Formal,Lee Cooper Men Formal Leather Brown Sandal,Leather,CLTH-002821,dataset\images\2821.jpg,True,bf9ec0603f966258
19342,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jacket,Polyester,CLTH-019342,dataset\images\19342.jpg,True,e1c7963ee039c994
13678,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Women Blazer Sports Shoes,Synthetic,CLTH-013678,dataset\images\13678.jpg,True,be94c16b33b4681e
18290,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Aneri Women Shabarana Orange Kurta,Cotton,CLTH-018290,dataset\images\18290.jpg,True,b083e6c79cc99cc9
55851,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,Casual,Colorbar Pro Magnificent Sea Nail Lacquer 037,Mixed,CLTH-055851,dataset\images\55851.jpg,True,b39bcc2c3393338c
35188,Women,Accessories,Bags,Backpacks,Pink,Spring,2013.0,Casual,Wildcraft Women Pink Backpack,Canvas,CLTH-035188,dataset\images\35188.jpg,True,ed969249c9653c72
43934,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,Mixed,CLTH-043934,dataset\images\43934.jpg,True,ed9c966361981a4f
28405,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,Plastic,CLTH-028405,dataset\images\28405.jpg,True,ea9895626a9cb56a
54983,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Pink,Summer,2017.0,Casual,Femella Women Pink Lounge Pants,Mixed,CLTH-054983,dataset\images\54983.jpg,True,b3399986c6336c66
20668,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Classic Polo Men Striped Maroon Tshirt,Cotton,CLTH-020668,dataset\images\20668.jpg,True,b4c3938b3b2ce496
11913,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Franco Leone Men Casual Black Sandals,Leather,CLTH-011913,dataset\images\11913.jpg,True,a793c8683c96e2e9
5836,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Men's Gdancin Pink T-shirt,Cotton,CLTH-005836,dataset\images\5836.jpg,True,b4c676ce6938c931
39745,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini Jony Boys Blue Shorts,Polyester,CLTH-039745,dataset\images\39745.jpg,True,be3cd1c34b3c340b
33885,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Citizen Men Steel Eco-Drive Watch,Metal,CLTH-033885,dataset\images\33885.jpg,True,b19cc34d2db4c46b
37419,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Office Red Handbag,Leather,CLTH-037419,dataset\images\37419.jpg,True,f991876ec6988978
24832,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Wildcraft Unisex Blue & Black Backpack,Canvas,CLTH-024832,dataset\images\24832.jpg,True,e865911a96c2da9f
45039,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Attivo Watch,Metal,CLTH-045039,dataset\images\45039.jpg,True,bcceb00dcbf08d38
15749,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trousers,Denim,CLTH-015749,dataset\images\15749.jpg,True,bc338b3ccb2c9338
59466,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring,Mixed,CLTH-059466,dataset\images\59466.jpg,True,b2c9c9363cd9b1c4
38451,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Baggit Women Teal Selection Jack Sling Bag,Leather,CLTH-038451,dataset\images\38451.jpg,True,bdc2c23c683b97c4
39583,Women,Footwear,Shoes,Heels,Red,Summer,2016.0,Casual,Catwalk Women Red Flats,Mixed,CLTH-039583,dataset\images\39583.jpg,True,b399cc66329f6330
19184,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors Of Benetton Men Red Check Shirt,Cotton,CLTH-019184,dataset\images\19184.jpg,True,acc6d64f69341993
18056,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Lino Perros Women Solid Brown Wallet,Mixed,CLTH-018056,dataset\images\18056.jpg,True,ea85957a68851e7a
48726,Women,Accessories,Jewellery,Earrings,Silver,Summer,2015.0,Casual,Lucera Women Silver Earrings,Mixed,CLTH-048726,dataset\images\48726.jpg,True,a83993c66c3993e6
9401,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Nike Men Lunarswi + 2 Blue Sports Shoes,Synthetic,CLTH-009401,dataset\images\9401.jpg,True,bd9cc0623f9dd260
17822,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Lee Cooper Men  Black Formal Shoe,Mixed,CLTH-017822,dataset\images\17822.jpg,True,bf97c06826977a18
3907,Women,Apparel,Bottomwear,Track Pants,Cream,Summer,2011.0,Casual,Urban Yoga Women's Fitted Yoga Cream Track Pant,Polyester,CLTH-003907,dataset\images\3907.jpg,True,e167713571653661
29711,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,Cotton,CLTH-029711,dataset\images\29711.jpg,True,a4c336cfc831ce2e
6449,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Cross Color Beige Black Flip Flop,Rubber,CLTH-006449,dataset\images\6449.jpg,True,ee95c06a3f9d6230
55099,Women,Personal Care,Skin,Face Moisturisers,Gold,Spring,2017.0,Casual,Pond's Women Gold Radiance Youthful Glow Day Cream,Mixed,CLTH-055099,dataset\images\55099.jpg,True,e63399ce99886699
35940,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Flying Machine Women Viscose Black Capris,Mixed,CLTH-035940,dataset\images\35940.jpg,True,b0349b73c7938c93
3309,Men,Footwear,Shoes,Sports Shoes,White,Spring,2012.0,Sports,Asics Men's Gel Challenger 8 Tennis White Blue Shoe,Synthetic,CLTH-003309,dataset\images\3309.jpg,True,ba97c5683a956c52
23825,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Puma Men Java Brown Flip Flops,Rubber,CLTH-023825,dataset\images\23825.jpg,True,ae9ec1613c97cac8
48514,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,French Connection Women Grey Top,Cotton,CLTH-048514,dataset\images\48514.jpg,True,b1b3c7ccce4d9092
9633,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Blue White Shirts,Cotton,CLTH-009633,dataset\images\9633.jpg,True,e1966396c938c99e
34892,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Envirosax Women Multi Coloured Bag,Leather,CLTH-034892,dataset\images\34892.jpg,True,bae5906ec21b8dd8
51439,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Myntra Women Grey Top,Cotton,CLTH-051439,dataset\images\51439.jpg,True,b19367c6ce3c9c30
42812,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012.0,Casual,Little Miss Intimates Women Grey Brief,Mixed,CLTH-042812,dataset\images\42812.jpg,True,e4c6329b996ccc47
29523,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Playboy Women White Dial Watch,Metal,CLTH-029523,dataset\images\29523.jpg,True,e4d9938c4cd3996c
54977,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Blue Lounge Pants,Mixed,CLTH-054977,dataset\images\54977.jpg,True,e761989a9e9a654c
10835,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Men Black Polo Tshirts,Cotton,CLTH-010835,dataset\images\10835.jpg,True,b4c6c6661f3d90d4
59654,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple Evening Wear Sari,Mixed,CLTH-059654,dataset\images\59654.jpg,True,b2c69a999933cd23
10009,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Town Round Red Neck T-Shirts,Cotton,CLTH-010009,dataset\images\10009.jpg,True,a80bc7f4d24a8f2d
38663,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Downshifter Black Sports Shoes,Synthetic,CLTH-038663,dataset\images\38663.jpg,True,be3fc0c061b51e4b
40779,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Quiksilver Men Brown Flip Flops,Rubber,CLTH-040779,dataset\images\40779.jpg,True,ae95c0623d9dcae1
32359,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Metal,CLTH-032359,dataset\images\32359.jpg,True,b098c3c34f2ecd33
4910,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dionne Pink Teens Kidswear,Cotton,CLTH-004910,dataset\images\4910.jpg,True,b16cce93916c39c6
43598,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Angry Birds Men Charcoal T-shirt,Cotton,CLTH-043598,dataset\images\43598.jpg,True,f09387369a7949c5
48170,Women,Accessories,Wallets,Wallets,Blue,Winter,2016.0,Casual,Fossil Women Blue Floral Print Wallet,Mixed,CLTH-048170,dataset\images\48170.jpg,True,ebd4956ad0976a81
9257,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,Cotton,CLTH-009257,dataset\images\9257.jpg,True,e4c626c65931de36
18600,Women,Footwear,Shoes,Flats,Grey,Fall,2011.0,Casual,Puma Women Roque Grey Sandals,Mixed,CLTH-018600,dataset\images\18600.jpg,True,bc36c2c86d976368
8385,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Doodle Girl's Hippie Chic Orange Teen Kidswear,Cotton,CLTH-008385,dataset\images\8385.jpg,True,a518cec7b338344f
28095,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003,Mixed,CLTH-028095,dataset\images\28095.jpg,True,ee1a94a5795e6681
17648,Unisex,Footwear,Flip Flops,Flip Flops,Black,Spring,2013.0,Casual,Converse Unisex Black Flip Flops,Rubber,CLTH-017648,dataset\images\17648.jpg,True,ee95c16a3f95c038
30856,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Green Bijli Print Khadi Kurta,Cotton,CLTH-030856,dataset\images\30856.jpg,True,b4c392c79a6d9c49
47138,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,Leather,CLTH-047138,dataset\images\47138.jpg,True,bed0c13bc73cc04b
26933,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top,Cotton,CLTH-026933,dataset\images\26933.jpg,True,b4cec627b269989a
31984,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Backpack,Canvas,CLTH-031984,dataset\images\31984.jpg,True,eca49163869e4ecd
29147,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,United Colors of Benetton Men Printed Green T-shirt,Cotton,CLTH-029147,dataset\images\29147.jpg,True,b0c336d33c69c4a7
59230,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch,Metal,CLTH-059230,dataset\images\59230.jpg,True,b064cfcf34732c34
4548,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Sweet AC Black Shoe,Synthetic,CLTH-004548,dataset\images\4548.jpg,True,bf94c0693f9cc063
1806,Men,Footwear,Sandal,Sandals,Brown,Spring,2011.0,Casual,Quechua Men Arpenaz Brown Sandal,Leather,CLTH-001806,dataset\images\1806.jpg,True,be36c1c86eb4914b
